day,avg_sentiment,frequency
2018-11-08,0.17045454545454547,44
2018-11-09,0.14634146341463414,41
2018-11-10,0.24000000000000005,25
2018-11-11,0.2142857142857143,14
2018-11-12,0.03125,32
2018-11-13,0.15,40
2018-11-14,0.28301886792452824,53
2018-11-15,0.032258064516129031,31
2018-11-16,0.19166666666666662,60
2018-11-17,0.13942307692307696,104
2018-11-18,0.17441860465116277,43
2018-11-19,0.062500000000000014,40
2018-11-20,0.28723404255319146,47
2018-11-21,0.22000000000000003,25
2018-11-22,0.14102564102564105,39
2018-11-23,0.085365853658536592,41
2018-11-24,0.19512195121951215,41
2018-11-25,0.083333333333333315,18
2018-11-26,0.17050691244239635,217
2018-11-27,0.11170212765957449,94
2018-11-28,0.208695652173913,115
2018-11-29,0.14857142857142866,175
2018-11-30,0.18260869565217405,460
2018-12-01,0.15151515151515155,132
2018-12-02,0.13207547169811326,53
2018-12-03,0.11607142857142858,56
2018-12-04,0.18478260869565216,92
2018-12-05,0.24193548387096769,93
2018-12-06,0.22872340425531923,94
2018-12-07,0.29583333333333345,120
2018-12-08,0.10714285714285716,56
2018-12-09,0.35,10
2018-12-10,0.28813559322033888,59
2018-12-11,0.15686274509803919,102
2018-12-12,0.18478260869565227,138
2018-12-13,0.13758389261744977,149
2018-12-14,0.18131868131868134,91
2018-12-15,0.21782178217821785,101
2018-12-16,0.23684210526315791,57
2018-12-17,0.12500000000000008,64
2018-12-18,0.35810810810810811,74
2018-12-19,0.25229357798165153,109
2018-12-20,0.14999999999999988,110
2018-12-21,0.21656050955414025,157
2018-12-22,0.10476190476190479,105
2018-12-23,0.24324324324324328,37
2018-12-24,0.2857142857142857,28
2018-12-25,0.33333333333333331,12
2018-12-26,0.17857142857142858,14
2018-12-27,0.27678571428571425,56
2018-12-28,0.21495327102803735,107
2018-12-29,0.14197530864197533,81
2018-12-30,0.19230769230769229,13
2018-12-31,0.30769230769230771,39
2019-01-01,0.35416666666666657,24
2019-01-02,0.29411764705882354,34
2019-01-03,0.25308641975308638,81
2019-01-04,0.21782178217821793,101
2019-01-05,0.15277777777777773,36
2019-01-06,0.1875,24
2019-01-07,0.18750000000000003,16
2019-01-08,0.16793893129770998,131
2019-01-09,0.20744680851063838,94
2019-01-10,0.22380952380952379,105
2019-01-11,0.18345323741007188,139
2019-01-12,0.27731092436974786,119
2019-01-13,0.33333333333333337,21
2019-01-14,0.21428571428571427,28
2019-01-15,0.141891891891892,74
2019-01-16,0.18644067796610178,118
2019-01-17,0.18000000000000005,100
2019-01-18,0.20329670329670332,91
2019-01-19,0.2831858407079646,113
2019-01-20,0.20175438596491235,57
2019-01-21,0.16666666666666671,45
2019-01-22,0.25,70
2019-01-23,0.15384615384615374,117
2019-01-24,0.13475177304964542,141
2019-01-25,0.22072072072072063,111
2019-01-26,0.11764705882352941,85
2019-01-27,0.067307692307692332,52
2019-01-28,0.25862068965517249,58
2019-01-29,0.20205479452054795,146
2019-01-30,0.14144736842105271,152
2019-01-31,0.21428571428571427,147
2019-02-01,0.20833333333333343,132
2019-02-02,0.23015873015873017,126
2019-02-03,0.28205128205128205,39
2019-02-04,0.15740740740740741,54
2019-02-05,0.25700934579439244,107
2019-02-06,0.22282608695652187,92
2019-02-07,0.22983870967741934,124
2019-02-08,0.13809523809523808,105
2019-02-09,0.21379310344827585,145
2019-02-10,0.26315789473684215,38
2019-02-11,0.086206896551724144,58
2019-02-12,0.19277108433734935,166
2019-02-13,0.074380165289256242,121
2019-02-14,0.13372093023255813,86
2019-02-15,0.19907407407407415,108
2019-02-16,0.22429906542056088,107
2019-02-17,0.20370370370370372,54
2019-02-18,0.24390243902439024,41
2019-02-19,0.093333333333333338,75
2019-02-20,0.1681034482758621,116
2019-02-21,0.14873417721518986,158
2019-02-22,0.20408163265306131,98
2019-02-23,0.17073170731707324,82
2019-02-24,0.19444444444444448,54
2019-02-25,0.24999999999999997,38
2019-02-26,0.21250000000000008,120
2019-02-27,0.15068493150684933,146
2019-02-28,0.12977099236641221,131
2019-03-01,0.17272727272727273,55
2019-03-02,0.30909090909090908,55
2019-03-03,0,16
2019-03-04,0.1206896551724138,29
2019-03-05,0.13218390804597702,87
2019-03-06,0.29411764705882337,102
2019-03-07,0.15697674418604654,86
2019-03-08,0.20202020202020207,99
2019-03-09,0.20114942528735624,87
2019-03-10,0.1388888888888889,36
2019-03-11,0.1,45
2019-03-12,0.17763157894736845,76
2019-03-13,0.10526315789473686,76
2019-03-14,0.185,100
2019-03-15,0.16666666666666669,132
2019-03-16,0.28125,80
2019-03-17,0.20967741935483875,31
2019-03-18,0.026315789473684216,19
2019-03-19,0.18292682926829265,82
2019-03-20,0.18831168831168829,77
2019-03-21,0.20796460176991149,113
2019-03-22,0.13392857142857145,112
2019-03-23,0.11176470588235296,85
2019-03-24,0.0576923076923077,26
2019-03-25,0.35714285714285721,28
2019-03-26,0.21978021978021978,91
2019-03-27,0.15137614678899083,109
2019-03-28,0.28749999999999992,80
2019-03-29,0.191588785046729,107
2019-03-30,0.25409836065573765,61
2019-03-31,0.17391304347826089,23
2019-04-01,0.19387755102040816,49
2019-04-02,0.26562499999999994,64
2019-04-03,0.19289340101522856,197
2019-04-04,0.19711538461538458,104
2019-04-05,0.14117647058823532,85
2019-04-06,0.24576271186440685,59
2019-04-07,0.16666666666666669,36
2019-04-08,0.15151515151515157,33
2019-04-09,0.22388059701492544,67
2019-04-10,0.16216216216216212,74
2019-04-11,0.22500000000000003,80
2019-04-12,0.20731707317073175,82
2019-04-13,0.17307692307692313,52
2019-04-14,0.17073170731707318,41
2019-04-15,0.33333333333333337,27
2019-04-16,0.26875000000000004,80
2019-04-17,0.22282608695652181,92
2019-04-18,0.20388349514563103,103
2019-04-19,0.0967741935483871,93
2019-04-20,0.13725490196078435,51
2019-04-21,0.15555555555555556,45
2019-04-22,0.30769230769230765,13
2019-04-23,0.12857142857142859,35
2019-04-24,0.14772727272727273,88
2019-04-25,0.35955056179775274,89
2019-04-26,0.23148148148148145,54
2019-04-27,0.19078947368421056,76
2019-04-28,0.34210526315789475,19
2019-04-29,0.16304347826086954,46
2019-04-30,0.18548387096774197,62
2019-05-01,0.23648648648648649,74
2019-05-02,0.15625,64
2019-05-03,0.20000000000000004,60
2019-05-04,0.3046875,64
2019-05-05,0.70588235294117652,17
2019-05-06,0.2179487179487179,39
2019-05-07,0.086419753086419776,81
2019-05-08,0.2388888888888889,90
2019-05-09,0.23170731707317074,82
2019-05-10,0.21428571428571436,70
2019-05-11,0.14024390243902446,82
2019-05-12,0.34482758620689652,29
2019-05-13,0.14925373134328357,67
2019-05-14,0.39999999999999991,75
2019-05-15,0.12637362637362629,91
2019-05-16,0.25308641975308643,81
2019-05-17,0.20129870129870137,77
2019-05-18,0.17391304347826081,69
2019-05-19,0.15384615384615385,26
2019-05-20,0.17441860465116282,43
2019-05-21,0.2,65
2019-05-22,0.33999999999999991,75
2019-05-23,0.28703703703703715,108
2019-05-24,0.18478260869565219,92
2019-05-25,0.26623376623376621,77
2019-05-26,0.50000000000000011,34
2019-05-27,0.14130434782608695,46
2019-05-28,0.15662650602409639,83
2019-05-29,0.21551724137931036,116
2019-05-30,0.17500000000000002,80
2019-05-31,0.22297297297297305,74
2019-06-01,0.23275862068965525,58
2019-06-02,0.25,30
2019-06-03,0.083333333333333329,30
2019-06-04,0.1041666666666667,48
2019-06-05,0.24603174603174593,63
2019-06-06,0.17741935483870971,93
2019-06-07,0.23711340206185563,97
2019-06-08,0.17213114754098366,61
2019-06-09,0.25862068965517249,29
2019-06-10,0.31578947368421062,19
2019-06-11,0.21250000000000008,80
2019-06-12,0.28571428571428575,84
2019-06-13,0.13414634146341464,82
2019-06-14,0.19491525423728817,59
2019-06-15,0.22448979591836737,49
2019-06-16,0.19444444444444442,18
2019-06-17,0.22222222222222224,36
2019-06-18,0.22352941176470592,85
2019-06-19,0.25925925925925924,81
2019-06-20,0.34615384615384609,52
2019-06-21,0.18571428571428575,70
2019-06-22,0.26666666666666666,45
2019-06-23,0.35,30
2019-06-24,0.16379310344827591,58
2019-06-25,0.24999999999999997,78
2019-06-26,0.15243902439024387,82
2019-06-27,0.21000000000000005,100
2019-06-28,0.12499999999999997,96
2019-06-29,0.28888888888888886,45
2019-06-30,0.031250000000000007,16
2019-07-01,0.21875000000000006,32
2019-07-02,0.22131147540983609,61
2019-07-03,0.19841269841269837,63
2019-07-04,0.22499999999999987,60
2019-07-05,0.15714285714285722,70
2019-07-06,0.1982758620689655,58
2019-07-07,0.17500000000000002,20
2019-07-08,0.19642857142857145,28
2019-07-09,0.25581395348837205,86
2019-07-10,0.35714285714285715,14
2019-07-11,0.18181818181818185,55
2019-07-12,0.13636363636363644,55
2019-07-13,0.1567164179104478,67
2019-07-14,0.066037735849056617,53
2019-07-15,0.27777777777777773,36
2019-07-16,0.30434782608695654,69
2019-07-17,0.16176470588235298,68
2019-07-18,0.12837837837837834,74
2019-07-19,0.33064516129032268,62
2019-07-20,0.32608695652173914,46
2019-07-21,0.11904761904761907,21
2019-07-22,0.27631578947368418,38
2019-07-23,0.21621621621621631,74
2019-07-24,0.19512195121951217,82
2019-07-25,0.13855421686746996,83
2019-07-26,0.18309859154929581,71
2019-07-27,0.25757575757575757,66
2019-07-28,0.039999999999999994,25
2019-07-29,0.058823529411764719,51
2019-07-30,0.18666666666666673,75
2019-07-31,0.20744680851063832,94
2019-08-01,0.19117647058823531,68
2019-08-02,0.14925373134328365,67
2019-08-03,0.14285714285714282,49
2019-08-04,0.30769230769230765,13
2019-08-05,0.12222222222222222,45
2019-08-06,0.21830985915492945,71
2019-08-07,0.21348314606741572,89
2019-08-08,0.2735849056603773,106
2019-08-09,0.25,82
2019-08-10,0.14634146341463417,41
2019-08-11,0.14444444444444443,45
2019-08-12,0.26086956521739135,23
2019-08-13,0.26851851851851849,54
2019-08-14,0.24358974358974364,39
2019-08-15,0.15517241379310345,29
2019-08-16,0.33333333333333331,9
2019-08-17,0.24999999999999997,24
2019-08-18,0.33333333333333331,12
2019-08-19,0.17857142857142855,14
2019-08-20,0.33823529411764697,34
2019-08-21,0.16129032258064518,62
2019-08-22,0.27678571428571419,56
2019-08-23,0.21250000000000008,40
2019-08-24,0.16363636363636364,55
2019-08-25,0.16666666666666669,39
2019-08-26,0.15384615384615385,26
2019-08-27,0.26865671641791045,67
2019-08-28,0.23684210526315794,95
2019-08-29,0.13333333333333336,90
2019-08-30,0.24025974025974023,77
2019-08-31,0.27108433734939752,83
2019-09-01,0.38749999999999996,40
2019-09-02,0.10810810810810814,37
2019-09-03,0.18269230769230774,52
2019-09-04,0.25,62
2019-09-05,0.26595744680851069,47
2019-09-06,0.20175438596491227,57
2019-09-07,0.27499999999999991,40
2019-09-08,0.261904761904762,42
2019-09-09,0.14772727272727271,44
2019-09-10,0.18656716417910449,67
2019-09-11,0.24712643678160923,87
2019-09-12,0.22077922077922074,77
2019-09-13,0.14189189189189194,74
2019-09-14,0.36585365853658536,41
2019-09-15,0.21153846153846154,26
2019-09-16,0.10317460317460318,63
2019-09-17,0.2321428571428571,84
2019-09-18,0.1328125,64
2019-09-19,0.065217391304347824,23
2019-09-20,0.14130434782608692,92
2019-09-21,0.27205882352941185,68
2019-09-22,0.071428571428571452,21
2019-09-23,0.44444444444444442,9
2019-09-24,0.39999999999999997,15
2019-09-25,0.18055555555555552,36
2019-09-26,0,5
2019-09-27,0.22142857142857131,280
2019-09-28,0.15853658536585363,41
2019-09-29,0,12
2019-09-30,0.35135135135135126,37
2019-10-01,0.14736842105263168,95
2019-10-02,0.21739130434782608,92
2019-10-03,0.093750000000000014,80
2019-10-04,0.16532258064516131,124
2019-10-05,0.29687500000000006,64
2019-10-06,0.14814814814814817,27
2019-10-07,0.27777777777777773,45
2019-10-08,0.265432098765432,81
2019-10-09,0.17961165048543692,103
2019-10-10,0.18,75
2019-10-11,0.217948717948718,78
2019-10-12,0.17647058823529418,51
2019-10-13,0.22000000000000003,25
2019-10-14,0.13095238095238093,42
2019-10-15,0.22164948453608244,97
2019-10-16,0.1559633027522935,109
2019-10-17,0.13675213675213679,117
2019-10-18,0.24698795180722891,83
2019-10-19,0.1315789473684211,57
2019-10-20,0.24358974358974364,39
2019-10-21,0.25675675675675674,37
2019-10-22,0.20370370370370372,81
2019-10-23,0.24712643678160925,87
2019-10-24,0.25624999999999976,80
2019-10-25,0.1730769230769231,52
2019-10-26,0.13541666666666669,48
2019-10-27,0.22368421052631587,38
2019-10-28,0.28461538461538455,65
2019-10-29,0.19021739130434781,92
2019-10-30,0.21200000000000005,125
2019-10-31,0.24999999999999997,80
2019-11-01,0.27611940298507448,67
2019-11-02,0.033333333333333333,30
2019-11-03,0.19565217391304349,23
2019-11-04,0.12790697674418608,43
2019-11-05,0.25396825396825395,63
2019-11-06,0.17010309278350527,97
2019-11-07,0.28504672897196265,107
2019-11-08,0.25,86
2019-11-09,0.25480769230769218,104
2019-11-10,0.30263157894736842,38
2019-11-11,0.13636363636363646,55
2019-11-12,0.18072289156626503,83
2019-11-13,0.13736263736263732,91
2019-11-14,0.23113207547169806,106
2019-11-15,0.22380952380952382,105
2019-11-16,0.14622641509433967,106
2019-11-17,0.1851851851851852,27
2019-11-18,0.31730769230769224,52
2019-11-19,0.19117647058823536,102
2019-11-20,0.24137931034482757,116
2019-11-21,0.22727272727272729,77
2019-11-22,0.17241379310344829,116
2019-11-23,0.34523809523809534,84
2019-11-24,0.21153846153846151,52
2019-11-25,0.164179104477612,67
2019-11-26,0.2365591397849463,93
2019-11-27,0.18055555555555558,108
2019-11-28,0.30078125000000017,128
2019-11-29,0.17391304347826086,92
2019-11-30,0.17272727272727273,55
2019-12-01,0.35483870967741937,31
2019-12-02,0.2181818181818182,55
2019-12-03,0.23648648648648646,74
2019-12-04,0.23737373737373732,99
2019-12-05,0.20769230769230768,65
2019-12-06,0.18867924528301891,106
2019-12-07,0.26282051282051266,78
2019-12-08,0.3235294117647059,17
2019-12-09,0.29729729729729726,37
2019-12-10,0.14130434782608695,92
2019-12-11,0.18867924528301888,106
2019-12-12,0.25773195876288657,97
2019-12-13,0.1962616822429907,107
2019-12-14,0.25308641975308654,81
2019-12-15,0.44444444444444453,18
2019-12-16,0.29629629629629622,54
2019-12-17,0.22058823529411753,102
2019-12-18,0.19230769230769232,91
2019-12-19,0.19594594594594597,74
2019-12-20,0.23762376237623764,101
2019-12-21,0.22388059701492541,67
2019-12-22,0.25000000000000011,48
2019-12-23,0.234375,32
2019-12-24,0.13592233009708737,103
2019-12-25,0.14814814814814817,27
2019-12-26,0.096153846153846173,26
2019-12-27,0.19565217391304343,46
2019-12-28,0.22448979591836729,49
2019-12-29,0.0806451612903226,31
2019-12-30,0.041666666666666671,36
2019-12-31,0.25531914893617019,47
2020-01-01,0.16666666666666666,33
2020-01-02,0.1037735849056604,53
2020-01-03,0.33333333333333337,57
2020-01-04,0.040322580645161289,62
2020-01-05,0.31666666666666665,30
2020-01-06,0.069444444444444448,36
2020-01-07,0.16176470588235295,34
2020-01-08,0.10897435897435902,78
2020-01-09,0.17123287671232879,73
2020-01-10,0.22631578947368425,95
2020-01-11,0.16541353383458651,133
2020-01-12,0.23333333333333334,30
2020-01-13,0.1710526315789474,38
2020-01-14,0.15765765765765768,111
2020-01-15,0.18531468531468531,143
2020-01-16,0.20526315789473684,95
2020-01-17,0.21487603305785122,121
2020-01-18,0.16470588235294115,85
2020-01-19,0.24468085106382984,47
2020-01-20,0.16666666666666669,42
2020-01-21,0.14583333333333337,72
2020-01-22,0.099206349206349215,126
2020-01-23,0.15172413793103451,145
2020-01-24,0.25625,80
2020-01-25,0.19879518072289154,83
2020-01-26,0.064814814814814853,54
2020-01-27,0.085106382978723416,47
2020-01-28,0.5370370370370372,27
2020-01-29,0.22619047619047622,42
2020-01-30,0.16917293233082709,133
2020-01-31,0.18181818181818177,143
2020-02-01,0.21808510638297873,94
2020-02-02,0.21428571428571427,56
2020-02-03,0.15972222222222227,72
2020-02-04,0.36224489795918363,98
2020-02-05,0.22784810126582281,79
2020-02-06,0.17171717171717174,99
2020-02-07,0.29268292682926833,123
2020-02-08,0.23148148148148151,54
2020-02-09,0.26923076923076927,26
2020-02-10,0.25,80
2020-02-11,0.25974025974025966,77
2020-02-12,0.19897959183673466,98
2020-02-13,0.14285714285714288,133
2020-02-14,0.065789473684210509,76
2020-02-15,0.16346153846153846,52
2020-02-16,0.16279069767441864,43
2020-02-17,0.20408163265306123,49
2020-02-18,0.13636363636363635,22
2020-02-19,0.13529411764705881,85
2020-02-20,0.15714285714285711,35
2020-02-21,0.27777777777777768,27
2020-02-22,0.18859649122807018,114
2020-02-23,0.096774193548387108,31
2020-02-24,0.081395348837209322,43
2020-02-25,0.21774193548387091,62
2020-02-26,0.20491803278688522,61
2020-02-27,0.24324324324324326,74
2020-02-28,0.22463768115942032,69
2020-02-29,0.21951219512195125,41
2020-03-01,0.1875,16
2020-03-02,0.34482758620689652,29
2020-03-03,0.15476190476190471,42
2020-03-04,0.29310344827586204,58
2020-03-05,0.20930232558139536,43
2020-03-06,0.26712328767123289,73
2020-03-07,0.32638888888888895,72
2020-03-08,0.31250000000000006,16
2020-03-09,0.11956521739130437,46
2020-03-10,0.23529411764705879,51
2020-03-11,0.1640625,64
2020-03-12,0.0982142857142857,56
2020-03-13,0.25714285714285712,35
2020-03-14,0.26923076923076927,39
2020-03-15,0.071428571428571438,14
2020-03-16,0.12500000000000006,28
2020-03-17,0.25,12
2020-03-18,0.0576923076923077,26
2020-03-19,0.29166666666666669,12
2020-03-20,0.44444444444444442,9
2020-03-21,0.18181818181818185,11
2020-03-22,0.30000000000000004,15
2020-03-23,0.33333333333333337,3
2020-03-24,0.26190476190476192,21
2020-03-25,0.25609756097560982,41
2020-03-26,0.34375,16
2020-03-27,0.26315789473684215,19
2020-03-28,0.30769230769230771,13
2020-03-29,0,12
2020-03-30,0.11111111111111113,18
2020-03-31,0.30000000000000004,30
2020-04-01,0.30434782608695649,23
2020-04-02,0.30000000000000004,25
2020-04-03,0.05000000000000001,20
2020-04-04,0.055555555555555552,18
2020-04-05,0.6,5
2020-04-06,0.16666666666666666,12
2020-04-07,0.375,8
2020-04-08,0.46551724137931044,29
2020-04-09,0.48148148148148145,27
2020-04-10,0.25609756097560976,41
2020-04-11,0.10526315789473685,19
2020-04-12,0.5,4
2020-04-13,0.55,10
2020-04-14,0.5357142857142857,14
2020-04-15,0.080357142857142877,56
2020-04-16,0.26506024096385544,83
2020-04-17,0.1951219512195122,41
2020-04-18,0.29999999999999993,25
2020-04-19,0.15384615384615385,13
2020-04-20,0.23437500000000003,32
2020-04-21,0.34090909090909094,22
2020-04-22,0.33333333333333331,54
2020-04-23,0.31372549019607837,51
2020-04-24,0.31818181818181823,44
2020-04-25,0.46226415094339629,53
2020-04-26,0.15789473684210525,19
2020-04-27,0.16666666666666666,9
2020-04-28,0.11864406779661016,59
2020-04-29,0.22222222222222224,36
2020-04-30,0.16129032258064521,62
2020-05-01,0.38888888888888895,54
2020-05-02,0.12499999999999999,12
2020-05-03,0,5
2020-05-04,0.25000000000000006,14
2020-05-05,0.29838709677419356,62
2020-05-06,0.14383561643835627,73
2020-05-07,0.15625000000000011,64
2020-05-08,0.22580645161290322,31
2020-05-09,0.23611111111111113,36
2020-05-10,0,16
2020-05-11,0.37096774193548387,31
2020-05-12,0.11956521739130435,46
2020-05-13,0.23188405797101447,69
2020-05-14,0.15384615384615391,52
2020-05-15,0.45348837209302328,43
2020-05-16,0.17164179104477612,67
2020-05-17,0.23684210526315794,19
2020-05-18,0.35,30
2020-05-19,0.13829787234042551,47
2020-05-20,0.12903225806451615,62
2020-05-21,0.17543859649122806,57
2020-05-22,0.2407407407407407,54
2020-05-23,0.16071428571428575,56
2020-05-24,0.26,25
2020-05-25,0.10869565217391307,23
2020-05-26,0.43589743589743585,39
2020-05-27,0.35256410256410248,78
2020-05-28,0.31896551724137939,58
2020-05-29,0.16049382716049385,81
2020-05-30,0.09821428571428574,56
2020-05-31,0.18421052631578949,19
2020-06-01,0.090000000000000011,50
2020-06-02,0.20238095238095241,42
2020-06-03,0.21153846153846151,26
2020-06-04,0.33333333333333331,39
2020-06-05,0.37692307692307697,65
2020-06-06,0.26415094339622647,53
2020-06-07,0.20454545454545453,22
2020-06-08,0.14285714285714282,35
2020-06-09,0.20192307692307696,52
2020-06-10,0.10576923076923078,52
2020-06-11,0.23913043478260865,46
2020-06-12,0.086956521739130432,23
2020-06-13,0.27403846153846145,104
2020-06-14,0.23076923076923075,26
2020-06-15,0.15625,16
2020-06-16,0.20769230769230773,65
2020-06-17,0.22527472527472525,91
2020-06-18,0.21527777777777779,72
2020-06-19,0.28225806451612911,62
2020-06-20,0.23529411764705879,51
2020-06-21,0.052631578947368432,19
2020-06-22,0.19811320754716977,53
2020-06-23,0.27499999999999991,40
2020-06-24,0.18604651162790706,86
2020-06-25,0.16000000000000009,50
2020-06-26,0.32608695652173908,69
2020-06-27,0.1875,80
2020-06-28,0.25000000000000006,20
2020-06-29,0.1111111111111111,27
2020-06-30,0.23026315789473692,76
2020-07-01,0.22115384615384612,52
2020-07-02,0.24479166666666655,96
2020-07-03,0.12162162162162164,37
2020-07-04,0.34782608695652167,23
2020-07-05,0.53125,16
2020-07-06,0.14285714285714288,14
2020-07-07,0.32857142857142863,70
2020-07-08,0.20833333333333334,60
2020-07-09,0.139344262295082,61
2020-07-10,0.11818181818181818,55
2020-07-11,0.19318181818181815,44
2020-07-12,0.12500000000000003,24
2020-07-13,0.22222222222222221,27
2020-07-14,0.19298245614035092,57
2020-07-15,0.18867924528301896,53
2020-07-16,0.22388059701492544,67
2020-07-17,0.16233766233766231,77
2020-07-18,0.20666666666666672,75
2020-07-19,0.0625,16
2020-07-20,0.23529411764705874,51
2020-07-21,0.1538461538461538,52
2020-07-22,0.30645161290322592,62
2020-07-23,0.16666666666666669,99
2020-07-24,0.18674698795180722,83
2020-07-25,0.31818181818181823,44
2020-07-26,0.05000000000000001,20
2020-07-27,0.29629629629629634,27
2020-07-28,0.160377358490566,53
2020-07-29,0.11940298507462688,67
2020-07-30,0.19480519480519481,77
2020-07-31,0.11320754716981134,53
2020-08-01,0.11702127659574463,47
2020-08-02,0.071428571428571438,7
2020-08-03,0.17647058823529413,17
2020-08-04,0.28571428571428575,28
2020-08-05,0.13414634146341467,82
2020-08-06,0.060975609756097573,41
2020-08-07,0.23,50
2020-08-08,0.0853658536585366,41
2020-08-09,0.21428571428571433,14
2020-08-10,0.261904761904762,21
2020-08-11,0.275,20
2020-08-12,0.057692307692307689,26
2020-08-13,0.17058823529411765,85
2020-08-14,0.18571428571428575,35
2020-08-15,0.63888888888888906,18
2020-08-16,0.15384615384615385,13
2020-08-17,0.125,8
2020-08-18,0.080000000000000016,25
2020-08-19,0.22727272727272727,33
2020-08-20,0.16999999999999998,50
2020-08-21,0.20454545454545453,44
2020-08-22,0.17391304347826089,23
2020-08-23,0.32142857142857145,28
2020-08-24,0.16666666666666669,21
2020-08-25,0.21186440677966109,59
2020-08-26,0.24137931034482751,58
2020-08-27,0.10344827586206899,29
2020-08-28,0.14035087719298245,57
2020-08-29,0.173469387755102,49
2020-08-30,0,19
2020-08-31,0.15789473684210528,19
2020-09-01,0.15116279069767444,43
2020-09-02,0.05384615384615387,65
2020-09-03,0.16666666666666677,69
2020-09-04,0.17948717948717952,78
2020-09-05,0.42982456140350883,57
2020-09-06,0.065217391304347838,23
2020-09-07,0.34782608695652167,23
2020-09-08,0.2338709677419355,62
2020-09-09,0.34374999999999994,48
2020-09-10,0.23684210526315791,38
2020-09-11,0.26984126984126966,63
2020-09-12,0.27108433734939752,83
2020-09-13,0.27499999999999997,20
2020-09-14,0.09375,16
2020-09-15,0.14285714285714288,42
2020-09-16,0.12500000000000003,60
2020-09-17,0.19531250000000006,64
2020-09-18,0.1545454545454546,55
2020-09-19,0.27777777777777779,36
2020-09-20,0.27272727272727271,22
2020-09-21,0,23
2020-09-22,0.062499999999999993,48
2020-09-23,0.34269662921348315,89
2020-09-24,0.27564102564102561,78
2020-09-25,0.21176470588235302,85
2020-09-26,0.17441860465116282,43
2020-09-27,0.11627906976744187,43
2020-09-28,0.375,8
2020-09-29,0.5,1
2020-09-30,0.25,4
2020-10-02,0,4
2020-10-04,0.125,8
2020-10-07,0.16666666666666669,3
2020-10-08,0,2
2020-10-09,0.16666666666666666,6
2020-10-10,0,13
2020-10-11,0,2
2020-10-12,0,2
2020-10-13,0,1
2020-10-17,0.7,5
2020-10-19,1,2
2020-10-20,0,2
2020-10-21,0.3,5
2020-10-22,0.3888888888888889,9
2020-10-23,0.33333333333333337,6
2020-10-25,0,3
2020-10-29,0.125,4
2020-10-31,0.38461538461538464,13
2020-11-05,0.5,1
2020-11-06,0.4375,8
2020-11-07,0,2
2020-11-08,0.4,5
2020-11-10,0.44444444444444453,36
2020-11-11,0.1866666666666667,75
2020-11-12,0.154639175257732,97
2020-11-13,0.30434782608695665,46
2020-11-14,0.29807692307692307,52
2020-11-15,0.53125,16
2020-11-16,0.2121212121212121,33
2020-11-17,0.39999999999999997,60
2020-11-18,0.15000000000000008,60
2020-11-19,0.23684210526315788,76
2020-11-20,0.16990291262135926,103
2020-11-21,0.13541666666666669,48
2020-11-22,0.16,25
2020-11-23,0.2428571428571428,35
2020-11-24,0.23404255319148934,47
2020-11-25,0.10273972602739728,73
2020-11-26,0.28658536585365857,82
2020-11-27,0.26,50
2020-11-28,0.17886178861788618,123
2020-11-29,0.24999999999999992,50
2020-11-30,0.19354838709677424,31
2020-12-01,0.16666666666666663,39
2020-12-02,0.19230769230769235,65
2020-12-03,0.16071428571428573,56
2020-12-04,0.21698113207547171,53
2020-12-05,0.18085106382978725,47
2020-12-06,0.16666666666666666,30
2020-12-07,0.18965517241379309,29
2020-12-08,0.30000000000000004,30
2020-12-09,0.14,25
2020-12-10,0.23636363636363639,55
2020-12-11,0.14743589743589747,78
2020-12-12,0.2391304347826087,69
2020-12-13,0.16071428571428575,28
2020-12-14,0.24074074074074076,27
2020-12-15,0.17968750000000003,64
2020-12-16,0.3066666666666667,75
2020-12-17,0.17647058823529418,68
2020-12-18,0.18292682926829271,41
2020-12-19,0.25342465753424659,73
2020-12-20,0.19354838709677419,31
2020-12-21,0.25,16
2020-12-22,0.16935483870967746,62
2020-12-23,0.31967213114754095,61
2020-12-24,0.22857142857142859,70
2020-12-25,0.23750000000000004,40
2020-12-26,0.15625,16
2020-12-27,0.11428571428571428,35
2020-12-28,0,32
2020-12-29,0.38271604938271603,81
2020-12-30,0.27857142857142858,70
2020-12-31,0.22340425531914893,47
2021-01-01,0.19047619047619052,21
2021-01-02,0.38235294117647056,17
2021-01-03,0.14285714285714288,14
2021-01-04,0.16666666666666666,12
2021-01-05,0.160377358490566,53
2021-01-06,0.16666666666666671,75
2021-01-07,0.06,25
2021-01-08,0.14285714285714288,49
2021-01-09,0.096491228070175433,57
2021-01-10,0.11111111111111112,27
2021-01-11,0.22000000000000006,25
2021-01-12,0.15384615384615388,65
2021-01-13,0.19021739130434795,92
2021-01-14,0.11538461538461539,104
2021-01-15,0.20833333333333334,84
2021-01-16,0.18235294117647061,85
2021-01-17,0.11764705882352942,51
2021-01-18,0.15909090909090909,44
2021-01-19,0.10294117647058827,68
2021-01-20,0.25520833333333343,96
2021-01-21,0.42460317460317465,126
2021-01-22,0.534574468085107,188
2021-01-23,0.37428571428571422,175
2021-01-24,0.42957746478873243,71
2021-01-25,0.4819277108433736,83
2021-01-26,0.36158192090395491,177
2021-01-27,0.49438202247191015,178
2021-01-28,0.34831460674157316,178
2021-01-29,0.3646408839779004,181
2021-01-30,0.48543689320388361,103
2021-01-31,0.24324324324324345,74
2021-02-01,0.34375000000000006,80
